category_A,category_B,support,confidence,lift,leverage
Nước Có Ga,"Cơm, Cháo, Canh Ăn Liền",0.15330774441183112,0.8310893512851897,2.1884035296326427,0.08325313961160666
"Cơm, Cháo, Canh Ăn Liền",Nước Có Ga,0.15330774441183112,0.4036860879904875,2.1884035296326427,0.08325313961160666
Bia,"Phở, Bún Ăn Liền",0.10453827048995258,0.8542435424354243,2.1882270962674926,0.05676522596990901
"Phở, Bún Ăn Liền",Bia,0.10453827048995258,0.26778484673221514,2.188227096267492,0.05676522596990901
Cà Phê Đóng Chai,"Phở, Bún Ăn Liền",0.009257168661097314,0.8541666666666666,2.188030171582803,0.005026345530170946
Bánh Xốp,Sữa Không Đường,0.006096184240234816,0.18620689655172415,2.187560596359645,0.003309434355280966
Trà Túi Lọc,Nước Có Ga,0.02596522917137051,0.40350877192982454,2.1874422899353645,0.014095096966814047
Nhuộm Tóc,Khử Mùi,0.028674644389252654,0.3649425287356322,2.187186007808004,0.015564353683803985
Khử Mùi,Nhuộm Tóc,0.028674644389252654,0.17185385656292287,2.187186007808004,0.015564353683803985
Sữa Rửa Mặt,"Cơm, Cháo, Canh Ăn Liền",0.01106344547301874,0.8305084745762712,2.1868739797255086,0.006004422604948675
"Nước Rửa Tay, Dưỡng Da Tay, Rửa Tay Khô","Dầu Gội, Dầu Xả",0.009257168661097314,0.30597014925373134,2.1857125662012518,0.0050218594057791785
"Khăn Tắm, Bông Tắm",Dầu Xả,0.032512982614585684,0.5925925925925926,2.1853393776790946,0.01763520987746712
"Móc Treo, Thùng Đựng Đồ",Dầu Xả,0.007225107247685708,0.5925925925925926,2.1853393776790946,0.003918935528326027
Bánh Snack,"Phở, Bún Ăn Liền",0.302551365996839,0.852959898154042,2.184938917827792,0.16408005060756142
"Phở, Bún Ăn Liền",Bánh Snack,0.302551365996839,0.7750144592249856,2.184938917827792,0.16408005060756142
"Bình Nước, Ly Nước","Phở, Bún Ăn Liền",0.08376608715285618,0.8528735632183908,2.1847177625762018,0.045424252528835966
"Phở, Bún Ăn Liền","Bình Nước, Ly Nước",0.08376608715285618,0.2145748987854251,2.1847177625762018,0.045424252528835966
"Tăng Lực, Bù Khoáng","Cơm, Cháo, Canh Ăn Liền",0.034093474825016935,0.8296703296703297,2.184666997687212,0.018487675469275378
Bia,Sữa Chua Ăn,0.029577782795213368,0.24169741697416974,2.18464869342571,0.016038863295605877
Sữa Chua Ăn,Bia,0.029577782795213368,0.2673469387755102,2.1846486934257094,0.016038863295605877
"Nhà Vệ Sinh, Cát Vệ Sinh",Dầu Gội,0.010837660871528562,0.6666666666666666,2.1839250493096647,0.005875191635254025
Rong Biển,"Phở, Bún Ăn Liền",0.027319936780311582,0.852112676056338,2.182768676838358,0.01480375168465441
Gia Vị Hoàn Chỉnh,"Cơm, Cháo, Canh Ăn Liền",0.04267328968164371,0.8289473684210527,2.1827633143500846,0.023123167411813625
"Rau, Trái Cây Đông Lạnh",Socola,0.005418830435764281,0.2222222222222222,2.182310914018231,0.0029357605849212897
Nước Có Ga,Bánh Quy,0.07247685707834725,0.3929008567931457,2.1806489908982987,0.03924048690558915
Bánh Quy,Nước Có Ga,0.07247685707834725,0.40225563909774437,2.1806489908982982,0.03924048690558915
"Bánh Que, Bánh Gấu",Bánh Quy,0.017385414314743733,0.39285714285714285,2.180406373075546,0.00941193995261327
Gia Vị Hoàn Chỉnh,Sữa Chua Ăn,0.01241815308195981,0.2412280701754386,2.180406373075546,0.006722814251866623
Phô Mai,Kẹo,0.016030706705802665,0.42771084337349397,2.1798979577689352,0.008676827296598738
"Tô, Chén, Đĩa, Muỗng, Đũa",Nước Trái Cây,0.004289907428313389,0.1958762886597938,2.1797389006890118,0.0023218242661707323
Sữa Rửa Mặt,Mì Ăn Liền,0.0040641228268232105,0.3050847457627119,2.17938764352105,0.002199322483063733
Thức Ăn Cho Chó,"Cơm, Cháo, Canh Ăn Liền",0.005418830435764281,0.8275862068965517,2.179179138136045,0.0029321920768823843
Nước Suối,"Phở, Bún Ăn Liền",0.0167080605102732,0.8505747126436781,2.178829035453355,0.009039693585469157
"Bánh Kem, Bánh Lạnh","Phở, Bún Ăn Liền",0.0167080605102732,0.8505747126436781,2.178829035453355,0.009039693585469157
Bánh Xốp,Sữa Có Đường,0.010837660871528562,0.3310344827586207,2.17853153660911,0.005862905771862936
Thực Phẩm Chế Biến Khác,Bánh Snack,0.011515014675999097,0.7727272727272727,2.178490828077079,0.0062292386113997214
Mì Ăn Liền,Kẹo,0.059832919394897266,0.4274193548387097,2.178412338988084,0.032366622806304285
Kẹo,Mì Ăn Liền,0.059832919394897266,0.3049482163406214,2.178412338988084,0.032366622806304285
Mặt Nạ,"Phở, Bún Ăn Liền",0.024384736960939263,0.8503937007874016,2.1783653561523435,0.013190684093696581
"Pastry, Pie","Cơm, Cháo, Canh Ăn Liền",0.020546398735606233,0.8272727272727273,2.178353691492812,0.01111432220191628
Rong Biển,Sữa Có Đường,0.010611876270038383,0.33098591549295775,2.1782119163719313,0.005740047137952046
"Miến, Bún Khô",Nước Có Ga,0.010160307067058026,0.4017857142857143,2.1781015037593985,0.005495553358600749
"Cơm, Cháo, Canh Ăn Liền","Phở, Bún Ăn Liền",0.3228719801309551,0.8501783590963139,2.177813737673554,0.17461688625141028
"Phở, Bún Ăn Liền","Cơm, Cháo, Canh Ăn Liền",0.3228719801309551,0.8270676691729323,2.177813737673554,0.17461688625141028
Trà Sấy Khô,"Phở, Bún Ăn Liền",0.03454504402799729,0.85,2.177356853672643,0.01867945728702341
Váng Sữa,"Phở, Bún Ăn Liền",0.0038383382253330323,0.85,2.177356853672643,0.0020754952541137124
Gạo,"Phở, Bún Ăn Liền",0.0038383382253330323,0.85,2.177356853672643,0.0020754952541137124
Bánh Snack,"Cơm, Cháo, Canh Ăn Liền",0.2932941973357417,0.8268618714194781,2.1772718362169257,0.1585869952045879
"Cơm, Cháo, Canh Ăn Liền",Bánh Snack,0.2932941973357417,0.772294887039239,2.177271836216925,0.1585869952045879
Mặt Nạ,Nước Có Ga,0.011515014675999097,0.4015748031496063,2.176958143389971,0.006225517167302006
Trái Cây Sấy,Sữa Chua Ăn,0.011740799277489276,0.24074074074074073,2.176001511715797,0.006345215122664151
"Khăn Tắm, Bông Tắm",Kem Đánh Răng,0.03635132083991872,0.6625514403292181,2.1752708148392195,0.019640150629783044
Cà Phê Hòa Tan,Bánh Quy,0.03273876721607586,0.3918918918918919,2.1750491092596356,0.01768680030797244
Bánh Quy,Cà Phê Hòa Tan,0.03273876721607586,0.18170426065162906,2.1750491092596356,0.01768680030797244
"Dầu Gội, Dầu Xả",Khử Mùi,0.05080153533529013,0.3629032258064516,2.1749639879523333,0.02744412086006549
Khử Mùi,"Dầu Gội, Dầu Xả",0.05080153533529013,0.3044654939106901,2.174963987952333,0.02744412086006549
Bánh Quy,"Cơm, Cháo, Canh Ăn Liền",0.14879205238202756,0.8258145363408521,2.1745140198892,0.08036662443762227
"Cơm, Cháo, Canh Ăn Liền",Bánh Quy,0.14879205238202756,0.39179548156956007,2.1745140198892,0.08036662443762227
Bánh Bông Lan,Nước Có Ga,0.016482275908783022,0.4010989010989011,2.1743782533256217,0.008902051132539945
Sữa Tắm,Khử Mùi,0.10566719349740347,0.3627906976744186,2.1742895805142086,0.057068702089274795
Khử Mùi,Sữa Tắm,0.10566719349740347,0.6332882273342354,2.174289580514208,0.057068702089274795
Sữa Chua Ăn,Cà Phê Hòa Tan,0.020094829532625876,0.1816326530612245,2.1741919470490902,0.010852393711860616
Cà Phê Hòa Tan,Sữa Chua Ăn,0.020094829532625876,0.24054054054054055,2.17419194704909,0.010852393711860616
"Miến, Bún Khô",Sữa Có Đường,0.0083540302551366,0.33035714285714285,2.174073975801316,0.004511460798843151
Sữa Có Đường,"Phở, Bún Ăn Liền",0.12892300745089186,0.8484398216939079,2.1733603066988536,0.06960334146936174
"Phở, Bún Ăn Liền",Sữa Có Đường,0.12892300745089186,0.3302486986697513,2.1733603066988536,0.06960334146936174
Tương Ớt,Sữa Chua Uống,0.005418830435764281,0.32432432432432434,2.173120170094452,0.0029252589755496537
Răng Miệng,Sữa Tắm,0.07315421088281779,0.6328125,2.17265625,0.03948380817515624
Sữa Tắm,Răng Miệng,0.07315421088281779,0.25116279069767444,2.17265625,0.03948380817515624
Kẹo,"Phở, Bún Ăn Liền",0.16640325129826145,0.8481012658227848,2.17249306323257,0.089807724198782
"Phở, Bún Ăn Liền",Kẹo,0.16640325129826145,0.42625795257374205,2.17249306323257,0.089807724198782
Hộp Thực Phẩm,Khăn Giấy,0.013095506886430346,0.4172661870503597,2.1716474059295456,0.007065289066229012
"Rau, Trái Cây Đông Lạnh",Kẹo,0.010386091668548205,0.42592592592592593,2.1708008353577974,0.005601640004728783
Trà Túi Lọc,Sữa Có Đường,0.021223752540076767,0.3298245614035088,2.1705690675425564,0.01144578562004433
Nước Có Ga,Bánh Snack,0.14201851433732218,0.769889840881273,2.1704914737512144,0.07658701365887233
Bánh Snack,Nước Có Ga,0.14201851433732218,0.400381922342457,2.1704914737512144,0.07658701365887233
Bánh Bông Lan,Cà Phê Hòa Tan,0.007450891849175886,0.1813186813186813,2.1704336204336205,0.00401798711574879
"Khăn Tắm, Bông Tắm",Khử Mùi,0.019869044931135695,0.36213991769547327,2.170389303752708,0.01071444538681378
"Cà Phê Hạt, Phin",Bánh Quy,0.0250620907654098,0.3908450704225352,2.1692391189240707,0.013508689138649334
Hộp Thực Phẩm,"Xả Vải, Xịt Vải",0.014675999096861594,0.4676258992805755,2.1687069192813286,0.007908833387940004
Hạt Sấy Khô,Nước Trái Cây,0.008579814856626778,0.19487179487179487,2.1685607524803503,0.004623359015205973
"Bánh Bao, Bánh Giò",Nước Có Ga,0.008128245653646421,0.4,2.168421052631579,0.004379782852207538
Bánh Kẹo Khác,Nước Có Ga,0.0040641228268232105,0.4,2.168421052631579,0.002189891426103769
Rau Củ,Nước Có Ga,0.003160984420862497,0.4,2.168421052631579,0.0017032488869695981
Rau Lá,"Phở, Bún Ăn Liền",0.009934522465567848,0.8461538461538461,2.1675045602171106,0.0053511307403976156
Thủy Sản Hộp,Sữa Có Đường,0.006096184240234816,0.32926829268292684,2.1669082738375676,0.003282874459734255
Sữa Có Đường,Nước Có Ga,0.06073605780085798,0.399702823179792,2.166810041448346,0.03270588596343166
Nước Có Ga,Sữa Có Đường,0.06073605780085798,0.3292533659730722,2.166810041448346,0.03270588596343166
Kẹo,"Cơm, Cháo, Canh Ăn Liền",0.16143599006547754,0.8227848101265823,2.1665362211953823,0.08692258544932692
"Cơm, Cháo, Canh Ăn Liền",Kẹo,0.16143599006547754,0.42508917954815695,2.1665362211953823,0.08692258544932692
"Bánh, Ngũ Cốc",Sữa Chua Uống,0.0219011063445473,0.3233333333333333,2.1664800806858295,0.011792032857190703
Trà Túi Lọc,Bánh Snack,0.04944682772634906,0.7684210526315789,2.166350631511943,0.026621885629215396
Cider,"Cơm, Cháo, Canh Ăn Liền",0.0083540302551366,0.8222222222222222,2.1650548289073854,0.004495453491354346
"Sữa Hạt, Sữa Đậu",Sữa Có Đường,0.01693384511176338,0.32894736842105265,2.164796277469305,0.00911147157573743
Hạt Sấy Khô,Sữa Chua Uống,0.014224429893881237,0.3230769230769231,2.1647620155940883,0.007653532127099448
Sữa Người Lớn,"Phở, Bún Ăn Liền",0.013547076089410703,0.8450704225352113,2.164729266285975,0.007288983541582117
"Há Cảo, Dim Sum","Phở, Bún Ăn Liền",0.024610521562429443,0.8449612403100775,2.1644495855022168,0.01324018439806483
Đồ Uống Khác,"Cơm, Cháo, Canh Ăn Liền",0.04899525852336871,0.821969696969697,2.1643898857781143,0.026358274842512824
Kẹo,Bánh Snack,0.15059832919394897,0.7675489067894131,2.1638918575240678,0.08100227767672386
Bánh Snack,Kẹo,0.15059832919394897,0.4245703373647358,2.1638918575240678,0.08100227767672386
"Bánh, Ngũ Cốc","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.011515014675999097,0.17,2.1635919540229884,0.006192839829402885
Sữa Chua Ăn,Kẹo,0.046963197109957104,0.42448979591836733,2.1634813649280193,0.02525596270929491
Kẹo,Sữa Chua Ăn,0.046963197109957104,0.23935558112773303,2.1634813649280193,0.02525596270929491
Nước Trái Cây,"Cơm, Cháo, Canh Ăn Liền",0.07383156468728833,0.821608040201005,2.163437580291469,0.03970459686539195
"Cơm, Cháo, Canh Ăn Liền",Nước Trái Cây,0.07383156468728833,0.19441141498216408,2.1634375802914687,0.03970459686539195
"Cà Phê Hạt, Phin",Mì Ăn Liền,0.019417475728155338,0.3028169014084507,2.163187187641981,0.010441148649719888
Rượu Khác,"Phở, Bún Ăn Liền",0.008579814856626778,0.8444444444444444,2.163125763125763,0.004613418171383308
"Khăn Tắm, Bông Tắm",Bàn Chải Đánh Răng,0.03386769022352676,0.6172839506172839,2.162935614939834,0.01820948477829956
Bánh Snack,Bánh Quy,0.13818017611198916,0.38956078930617444,2.1621111977907854,0.07427033824001489
Bánh Quy,Bánh Snack,0.13818017611198916,0.7669172932330827,2.162111197790785,0.07427033824001489
Sữa Không Đường,Socola,0.018740121923684804,0.22015915119363394,2.1620507331188574,0.01007236883324214
Socola,Sữa Không Đường,0.018740121923684804,0.18403547671840353,2.1620507331188574,0.01007236883324214
Pizza,Sữa Chua Ăn,0.004967261232783924,0.2391304347826087,2.161446317657498,0.002669142055728778
Sữa Không Đường,Bánh Snack,0.06525174983066155,0.76657824933687,2.1611553572966247,0.03505875624954087
Bánh Snack,Sữa Không Đường,0.06525174983066155,0.1839592616168046,2.1611553572966247,0.03505875624954087
"Bánh Kem, Bánh Lạnh",Sữa Không Đường,0.003612553623842854,0.1839080459770115,2.160553675416933,0.0019405036928705438
Sữa Đặc,Sữa Không Đường,0.003612553623842854,0.1839080459770115,2.160553675416933,0.0019405036928705438
Rượu Mạnh,Bánh Snack,0.008128245653646421,0.7659574468085106,2.1594051762666413,0.004364132395522623
Sữa Công Thức,Bánh Snack,0.008128245653646421,0.7659574468085106,2.1594051762666413,0.004364132395522623
"Tăng Lực, Bù Khoáng",Mì Ăn Liền,0.01241815308195981,0.3021978021978022,2.1587646224743,0.006665718123244134
"Bánh Que, Bánh Gấu",Sữa Không Đường,0.008128245653646421,0.1836734693877551,2.157797867157473,0.004361328567777769
Gia Vị Hoàn Chỉnh,"Phở, Bún Ăn Liền",0.04335064348611425,0.8421052631578947,2.1571337250007607,0.023254233614213998
"Nước Hoa Hồng, Toner, Xịt Khoáng","Phở, Bún Ăn Liền",0.003612553623842854,0.8421052631578947,2.1571337250007607,0.0019378528011845
Bánh Lạt,"Phở, Bún Ăn Liền",0.003612553623842854,0.8421052631578947,2.1571337250007607,0.0019378528011845
Trà Sấy Khô,Sữa Có Đường,0.013321291487920524,0.3277777777777778,2.1570992240383027,0.007145733433163196
Bột Các Loại,Bánh Quy,0.020094829532625876,0.388646288209607,2.157035602105701,0.010778882446259162
Đồ Uống Khác,Sữa Chua Ăn,0.014224429893881237,0.23863636363636365,2.1569805194805194,0.007629827037983861
Sữa Không Đường,Nước Có Ga,0.03386769022352676,0.3978779840848806,2.1569174926706687,0.0181657960441661
Nước Có Ga,Sữa Không Đường,0.03386769022352676,0.1835985312117503,2.1569174926706682,0.0181657960441661
Trà Đóng Chai,Bánh Snack,0.04989839692932942,0.7647058823529411,2.15587673643614,0.026753104767674573
Đường,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.004741476631293746,0.1693548387096774,2.1553809788654057,0.002541644361367312
Bánh Bông Lan,Bia,0.010837660871528562,0.26373626373626374,2.15514374923969,0.005808919343102922
"Bánh, Ngũ Cốc",Cà Phê Hòa Tan,0.012192368480469631,0.18,2.154648648648649,0.006533734304490901
Soju,Nước Có Ga,0.006999322646195529,0.3974358974358974,2.1545209176788123,0.0037506548849484964
Mật Ong,"Cơm, Cháo, Canh Ăn Liền",0.008128245653646421,0.8181818181818182,2.154415738839045,0.0043554150401704395
Socola,Mì Ăn Liền,0.03070670580266426,0.30155210643015523,2.15415206351477,0.016452045547824864
Mì Ăn Liền,Socola,0.03070670580266426,0.21935483870967742,2.15415206351477,0.016452045547824864
Cà Phê Hòa Tan,Nước Có Ga,0.03319033641905622,0.3972972972972973,2.153769559032717,0.017779989346474144
Nước Có Ga,Cà Phê Hòa Tan,0.03319033641905622,0.1799265605875153,2.153769559032717,0.017779989346474144
Gia Vị Hoàn Chỉnh,Socola,0.011289230074508919,0.21929824561403508,2.1535962967285176,0.006047193722729271
Nước Trái Cây,Bánh Snack,0.06863851885301422,0.7638190954773869,2.153376686103976,0.03676368743315738
Bánh Snack,Nước Trái Cây,0.06863851885301422,0.1935073201782304,2.153376686103976,0.03676368743315738
Mặt Nạ,Bánh Snack,0.0219011063445473,0.7637795275590551,2.1532651353017536,0.011729991796000016
Sữa Có Đường,Bánh Snack,0.11605328516595169,0.763744427934621,2.1531661816183556,0.06215438681026411
Bánh Snack,Sữa Có Đường,0.11605328516595169,0.32718014003819224,2.1531661816183556,0.06215438681026411
"Tăng Lực, Bù Khoáng",Bánh Snack,0.03138405960713479,0.7637362637362637,2.1531431649191037,0.01680813167142136
Topokki,Bánh Snack,0.009482953262587492,0.7636363636363637,2.1528615242173488,0.005078139875421346
Bơ,Sữa Chua Ăn,0.0033867690223526757,0.23809523809523808,2.152089407191448,0.0018130569771953476
"Bánh, Ngũ Cốc","Phở, Bún Ăn Liền",0.056897719575524947,0.84,2.151740890688259,0.030455075007235145
Rau Lá,Sữa Có Đường,0.0038383382253330323,0.3269230769230769,2.1514744542233397,0.0020542881206253596
Rong Biển,Sữa Không Đường,0.005870399638744638,0.18309859154929578,2.1510441962117532,0.0031413066479622468
Trà Đóng Chai,Bánh Quy,0.025287875366899977,0.3875432525951557,2.150913616220482,0.013531068781921897
Trà Đóng Chai,Mì Ăn Liền,0.01964326032964552,0.30103806228373703,2.1504799642817276,0.010508899323772823
Bánh Snack,Socola,0.07766990291262135,0.218968809675366,2.1503611043285944,0.04155043313785895
Socola,Bánh Snack,0.07766990291262135,0.7627494456762749,2.150361104328594,0.04155043313785895
Món Ăn Nhanh,"Phở, Bún Ăn Liền",0.021223752540076767,0.8392857142857143,2.1499111790465175,0.011351831901248575
"Bánh Bao, Bánh Giò","Bình Nước, Ly Nước",0.004289907428313389,0.2111111111111111,2.1494508301404855,0.00229409186083981
Sữa Đặc,"Cơm, Cháo, Canh Ăn Liền",0.016030706705802665,0.8160919540229885,2.1489127612174888,0.008570791629156974
Kẹo,Cà Phê Hòa Tan,0.035222397832467826,0.17951668584579977,2.148863247597425,0.018831220836049437
Cà Phê Hòa Tan,Kẹo,0.035222397832467826,0.42162162162162165,2.1488632475974248,0.018831220836049437
"Dầu Gội, Dầu Xả",Răng Miệng,0.034770828629487466,0.24838709677419354,2.148645413306452,0.018588154459913696
Răng Miệng,"Dầu Gội, Dầu Xả",0.034770828629487466,0.30078125,2.1486454133064514,0.018588154459913696
"Vang Trắng, Vang Hồng",Bánh Snack,0.003612553623842854,0.7619047619047619,2.1479797520535904,0.0019307157851066886
Bia,"Cơm, Cháo, Canh Ăn Liền",0.09979679385865883,0.8154981549815498,2.1473491845501096,0.05332238039265925
"Cơm, Cháo, Canh Ăn Liền",Bia,0.09979679385865883,0.262782401902497,2.147349184550109,0.05332238039265925
Pizza,Sữa Có Đường,0.006773538044705351,0.32608695652173914,2.14597196201305,0.003617141705607161
Thực Phẩm Chức Năng,Kẹo,0.014450214495371415,0.42105263157894735,2.1459632971958085,0.0077165417833292655
"Bột Socola, Ca Cao",Kẹo,0.003612553623842854,0.42105263157894735,2.1459632971958085,0.0019291354458323164
Socola,Sữa Có Đường,0.03319033641905622,0.3259423503325942,2.1450203114755717,0.017717132626303138
Sữa Có Đường,Socola,0.03319033641905622,0.21842496285289748,2.1450203114755717,0.017717132626303138
"Bánh Kem, Bánh Lạnh",Socola,0.004289907428313389,0.21839080459770116,2.1446848637765377,0.0022896567151343126
Món Ăn Nhanh Khác,"Cơm, Cháo, Canh Ăn Liền",0.012869722284940167,0.8142857142857143,2.1441566162731442,0.006867491763501107
Hạt Sấy Khô,Kẹo,0.018514337322194627,0.4205128205128205,2.143212062199404,0.009875744040298447
"Há Cảo, Dim Sum",Nước Có Ga,0.011515014675999097,0.3953488372093023,2.143206854345165,0.006142217993936697
Mì Ăn Liền,Cà Phê Hòa Tan,0.0250620907654098,0.17903225806451614,2.1430645161290327,0.013367580135053757
Cà Phê Hòa Tan,Mì Ăn Liền,0.0250620907654098,0.3,2.1430645161290323,0.013367580135053757
Trà Sấy Khô,Mì Ăn Liền,0.012192368480469631,0.3,2.1430645161290323,0.006503147092728853
Thức Ăn Cho Mèo,Bánh Snack,0.004289907428313389,0.76,2.1426098026734564,0.0022877195250560495
Gia Vị Hoàn Chỉnh,Bánh Quy,0.019869044931135695,0.38596491228070173,2.1421536296882557,0.010593778836412505
Bột Các Loại,Bánh Snack,0.03928652065929104,0.759825327510917,2.1421173619006058,0.020946479465453808
Thực Phẩm Chức Năng,Sữa Chua Ăn,0.008128245653646421,0.23684210526315788,2.1407626208378088,0.0043313531002509625
"Nồi, Chảo",Sữa Tắm,0.009708737864077669,0.6231884057971014,2.139613526570048,0.005171124999177968
"Miến, Bún Khô","Cơm, Cháo, Canh Ăn Liền",0.020546398735606233,0.8125,2.13945451843044,0.010942829901303736
Ủ Tóc,Dầu Xả,0.045834274102506206,0.58,2.1389009159034136,0.024405383328878646
Dầu Xả,Ủ Tóc,0.045834274102506206,0.16902581182348042,2.1389009159034136,0.024405383328878646
Món Ăn Nhanh,Kẹo,0.010611876270038383,0.41964285714285715,2.1387781522275193,0.0056502226927441675
Nước Trái Cây,Nước Có Ga,0.035448182433958,0.3944723618090452,2.138455435070087,0.018871646934261604
Nước Có Ga,Nước Trái Cây,0.035448182433958,0.19216646266829865,2.138455435070087,0.018871646934261604
"Chả Lụa, Nem",Sữa Chua Uống,0.0033867690223526757,0.3191489361702128,2.138442720571668,0.0018030141760001421
Đường,Socola,0.006096184240234816,0.21774193548387097,2.138312710106573,0.003245252189266937
Thủy Sản Khô,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.004741476631293746,0.168,2.138137931034483,0.0025239037785453246
Socola,Bia,0.02664258297584105,0.2616407982261641,2.1380204711138022,0.01418125094661048
Bia,Socola,0.02664258297584105,0.2177121771217712,2.138020471113802,0.01418125094661048
"Pizza, Mì, Cơm Đông Lạnh",Kẹo,0.006999322646195529,0.4189189189189189,2.1350884831897488,0.003721087246911851
Nước Suối,Mì Ăn Liền,0.005870399638744638,0.2988505747126437,2.13485354097145,0.003120609301336595
Đồ Uống Khác,"Phở, Bún Ăn Liền",0.04967261232783924,0.8333333333333334,2.1346635820320032,0.026403085107744216
Thực Phẩm Chế Biến Khác,"Phở, Bún Ăn Liền",0.01241815308195981,0.8333333333333334,2.1346635820320032,0.006600771276936054
Bột Ăn Dặm,"Phở, Bún Ăn Liền",0.0056446150372544595,0.8333333333333334,2.1346635820320032,0.0030003505804254795
"Há Cảo, Dim Sum",Kẹo,0.012192368480469631,0.4186046511627907,2.1334867663981587,0.006477606770907544
Tương Ớt,Bánh Snack,0.012643937683449989,0.7567567567567568,2.1334663753505256,0.006717461489808264
Trái Cây Sấy,"Cơm, Cháo, Canh Ăn Liền",0.039512305260781214,0.8101851851851852,2.13335920641212,0.0209911367946264
Bánh Quy,Kẹo,0.07541205689771957,0.41854636591478694,2.1331897061410716,0.04006027515949828
Kẹo,Bánh Quy,0.07541205689771957,0.38434982738780205,2.1331897061410716,0.04006027515949828
Nước Trái Cây,Sữa Có Đường,0.02912621359223301,0.3241206030150754,2.13303142756875,0.01547136856004736
Sữa Có Đường,Nước Trái Cây,0.02912621359223301,0.19167904903417535,2.13303142756875,0.01547136856004736
Cà Phê Hòa Tan,"Phở, Bún Ăn Liền",0.06954165725897493,0.8324324324324325,2.1323558376189955,0.036929062291417514
"Phở, Bún Ăn Liền",Cà Phê Hòa Tan,0.06954165725897493,0.17813765182186234,2.1323558376189955,0.036929062291417514
Mì Ăn Liền,"Cơm, Cháo, Canh Ăn Liền",0.11334386994806954,0.8096774193548387,2.1320221702274558,0.060181256758180715
"Cơm, Cháo, Canh Ăn Liền",Mì Ăn Liền,0.11334386994806954,0.2984542211652794,2.1320221702274558,0.060181256758180715
Bột Ngọt,Sữa Chua Uống,0.003160984420862497,0.3181818181818182,2.13196259111539,0.0016783203093835297
Thủy Sản Đông Lạnh,"Cơm, Cháo, Canh Ăn Liền",0.0038383382253330323,0.8095238095238095,2.1316176886925997,0.002037669068901314
"Bánh Que, Bánh Gấu","Phở, Bún Ăn Liền",0.03680289004289907,0.8316326530612245,2.1303071257421418,0.019527028924949737
Vang Đỏ,"Phở, Bún Ăn Liền",0.013321291487920524,0.8309859154929577,2.1286504451812087,0.007063198940091938
"Dầu Gội, Dầu Xả",Sữa Tắm,0.0867012869722285,0.6193548387096774,2.126451612903226,0.045928533693419586
Sữa Tắm,"Dầu Gội, Dầu Xả",0.0867012869722285,0.29767441860465116,2.126451612903226,0.045928533693419586
"Chả Giò, Chả Rế",Bánh Snack,0.010386091668548205,0.7540983606557377,2.125971762790746,0.005500753184600297
Mì Ý,Nước Có Ga,0.004515692029803568,0.39215686274509803,2.1259029927760578,0.0023915631089882
Rượu Mạnh,"Phở, Bún Ăn Liền",0.008805599458116957,0.8297872340425532,2.1255799072148456,0.004662918475751555
Hạt Sấy Khô,Mì Ăn Liền,0.013095506886430346,0.29743589743589743,2.1247477253928864,0.006932183716377835
"Bình Nước, Ly Nước","Cơm, Cháo, Canh Ăn Liền",0.07925039512305261,0.8068965517241379,2.1246996596826437,0.04195081973982416
"Cơm, Cháo, Canh Ăn Liền","Bình Nước, Ly Nước",0.07925039512305261,0.20868014268727705,2.1246996596826437,0.04195081973982416
Tương Ớt,Socola,0.003612553623842854,0.21621621621621623,2.1233295379636843,0.0019111909482652488
Sữa Chua Ăn,Sữa Có Đường,0.03567396703544818,0.3224489795918367,2.122030506110319,0.018862725664164342
Sữa Có Đường,Sữa Chua Ăn,0.03567396703544818,0.23476968796433878,2.122030506110319,0.018862725664164342
Thịt Hộp,Nước Có Ga,0.0040641228268232105,0.391304347826087,2.1212814645308926,0.0021482418394211146
Trà Sấy Khô,"Cơm, Cháo, Canh Ăn Liền",0.03273876721607586,0.8055555555555556,2.121168582375479,0.017304460160946847
"Rau, Trái Cây Đông Lạnh","Cơm, Cháo, Canh Ăn Liền",0.01964326032964552,0.8055555555555556,2.121168582375479,0.010382676096568112
Đồ Uống Khác,"Bình Nước, Ly Nước",0.01241815308195981,0.20833333333333334,2.121168582375479,0.006563760750703977
Trà Sấy Khô,"Băng Vệ Sinh, Tampon, Tã Người Lớn",0.006773538044705351,0.16666666666666666,2.121168582375479,0.0035802331367476244
"Bánh Bao, Bánh Giò","Băng Vệ Sinh, Tampon, Tã Người Lớn",0.0033867690223526757,0.16666666666666666,2.121168582375479,0.0017901165683738122
Sữa Chua Uống,Sữa Có Đường,0.048092120117407995,0.32223903177004537,2.120648843550566,0.025414098594104696
Sữa Có Đường,Sữa Chua Uống,0.048092120117407995,0.3164933135215453,2.120648843550566,0.025414098594104696
Thủy Sản Khô,Bánh Snack,0.021223752540076767,0.752,2.1200560152768935,0.01121281302379007
"Bánh Que, Bánh Gấu",Sữa Chua Uống,0.013998645292391058,0.3163265306122449,2.1195313223625307,0.007394050613984748
Mì Ăn Liền,"Bình Nước, Ly Nước",0.02912621359223301,0.20806451612903226,2.118431590656285,0.015377261905192797
"Bình Nước, Ly Nước",Mì Ăn Liền,0.02912621359223301,0.296551724137931,2.1184315906562845,0.015377261905192797
